id,block,model,method,trial_id,task_trial_id,luminance,pupilDiameter,pupil_lum_base,adj_pupil,total_time,target_id,IPA,seq,PointPlaced,Move,Draw,Erase,PointDeleted
134,2,B,bimanual,2.0,2.0,0.28687089681625366,2.92258620262146,2.907951593399048,0.014634335413575172,43.297,1,0.11784864933662995,0,9,0,0,0,0
134,2,B,unimanual,3.0,7.0,0.22737067937850952,3.0095536708831787,3.026144504547119,-0.01659107394516468,37.1012,2,0.13493055124527406,1,0,0,1,0,0
134,2,C,bimanual,0.0,0.0,0.24317966401576996,3.1446423530578613,2.9975903034210205,0.1470520794391632,66.4384,1,0.30527453338787575,1,8,4,0,0,0
134,2,C,unimanual,2.0,6.0,0.19418713450431824,3.257344961166382,3.099172353744507,0.1581731140613556,67.7799,2,0.147658795960646,2,0,0,3,1,0
134,2,D,bimanual,1.0,1.0,0.2576828598976135,2.9845223426818848,2.964425802230835,0.020096533000469208,40.3207,1,0.05012958497716598,1,9,0,0,0,0
134,2,D,unimanual,0.0,4.0,0.19168683886528015,3.4050393104553223,3.1058690547943115,0.2991699278354645,28.0991,2,0.2856867373503269,2,0,0,1,0,0
135,3,A,bimanual,1.0,1.0,0.2614028751850128,4.225634574890137,3.4159820079803467,0.8096525073051453,80.9349,2,0.1482920463560937,0,13,5,0,0,0
135,3,A,unimanual,0.0,4.0,0.2315385639667511,4.95642614364624,3.482982873916626,1.4734426736831665,36.3867,1,0.21998872557781415,1,0,0,1,0,0
135,3,B,bimanual,3.0,3.0,0.27161848545074463,4.193794250488281,3.403451681137085,0.7903430461883545,56.4693,2,0.14170854449382594,1,10,2,0,0,0
135,3,B,unimanual,1.0,5.0,0.2738415598869324,4.510813236236572,3.3941092491149902,1.116703748703003,144.3665,1,0.12470028632571299,1,0,0,8,19,0
135,3,C,bimanual,2.0,2.0,0.22973531484603882,4.054449081420898,3.496914863586426,0.5575344562530518,63.4312,2,0.15770731414981565,0,9,2,0,0,0
135,3,C,unimanual,3.0,7.0,0.19283556938171387,4.602080345153809,3.5993263721466064,1.0027543306350708,18.8308,1,0.10628404410787831,0,0,0,1,0,0
135,3,D,bimanual,0.0,0.0,0.2482636570930481,4.253030776977539,3.4537370204925537,0.799293577671051,51.6756,2,0.0970613699630002,0,14,0,0,0,0
135,3,D,unimanual,2.0,6.0,0.19991661608219147,4.587121486663818,3.586974859237671,1.000146746635437,16.0156,1,0.1875375075015003,0,0,0,1,0,0
136,0,A,bimanual,2.0,6.0,0.3199271559715271,3.1933364868164062,2.925804853439331,0.2675313353538513,40.1132,2,0.10006178815418522,2,14,0,0,0,0
136,0,A,unimanual,0.0,0.0,0.27284926176071167,3.7080979347229004,2.998852014541626,0.7092456817626953,61.7531,1,0.16455406670692757,1,0,0,3,0,0
136,0,B,bimanual,0.0,4.0,0.28616467118263245,3.2173285484313965,2.973245620727539,0.2440824955701828,48.7378,2,0.10268585112194561,3,12,0,0,0,0
136,0,B,unimanual,1.0,1.0,0.2500952482223511,3.6250720024108887,3.020392894744873,0.6046792268753052,51.9265,1,0.1563489395633174,2,0,0,5,0,0
136,0,C,bimanual,1.0,5.0,0.3129662573337555,3.1735126972198486,2.9304583072662354,0.2430548220872879,39.1263,2,0.20590112627916074,2,12,0,0,0,0
136,0,C,unimanual,3.0,3.0,0.19327832758426666,3.6609740257263184,3.1313343048095703,0.5296397805213928,23.8554,1,0.17383670648975882,1,0,0,2,0,0
136,0,D,bimanual,3.0,7.0,0.28356850147247314,3.2235796451568604,2.9654533863067627,0.2581261992454529,43.4754,2,0.09233951392479871,2,13,1,0,0,1
136,0,D,unimanual,2.0,2.0,0.19748860597610474,3.685377597808838,3.126100778579712,0.5592767596244812,23.5944,1,0.22015666348173363,1,0,0,3,0,0
137,1,A,bimanual,3.0,7.0,0.2567422091960907,2.5129826068878174,2.1846280097961426,0.3283543884754181,96.1228,1,0.1258902803261817,3,14,18,0,0,0
137,1,A,unimanual,2.0,2.0,0.27803608775138855,2.728790760040283,2.1625568866729736,0.5662335753440857,116.6479,2,0.12099631825488738,0,0,0,36,0,0
137,1,B,bimanual,2.0,6.0,0.2627214193344116,2.419907331466675,2.1809208393096924,0.238986536860466,173.2465,1,0.22093639822506672,3,22,30,0,0,5
137,1,B,unimanual,0.0,0.0,0.2432369440793991,2.6410434246063232,2.204925775527954,0.4361179769039154,139.0823,2,0.10812517435184363,1,0,0,29,4,0
137,1,C,bimanual,0.0,4.0,0.2659228444099426,2.5019917488098145,2.178098201751709,0.32389339804649353,118.9383,1,0.08483469535436725,3,23,17,0,0,1
137,1,C,unimanual,1.0,1.0,0.2183159738779068,2.744771957397461,2.2369632720947266,0.5078088045120239,64.0848,2,0.20588938671886753,1,0,0,23,0,0
137,1,D,bimanual,1.0,5.0,0.21775764226913452,2.4934651851654053,2.2361531257629395,0.25731196999549866,83.4992,1,0.17967148865015206,3,22,16,0,0,0
137,1,D,unimanual,3.0,3.0,0.20089706778526306,2.763974189758301,2.2606637477874756,0.5033103227615356,71.0681,2,0.17110005931468722,0,0,0,26,0,0
139,3,A,bimanual,1.0,1.0,0.24000750482082367,3.771439790725708,3.590339183807373,0.1811007708311081,43.5264,2,0.21245556137841168,0,8,0,0,0,1
139,3,A,unimanual,0.0,4.0,0.21372008323669434,4.185919284820557,3.634181499481201,0.5517382025718689,28.1474,1,0.22096273463480384,0,0,0,1,0,0
139,3,B,bimanual,3.0,3.0,0.29141393303871155,3.4844555854797363,3.505779981613159,-0.021324362605810165,47.4349,2,0.1507207682452873,0,10,0,0,0,2
139,3,B,unimanual,1.0,5.0,0.23584270477294922,3.9817607402801514,3.5961577892303467,0.3856028616428375,23.5258,1,0.22243576055235248,0,0,0,1,0,0
139,3,C,bimanual,2.0,2.0,0.2418202906847,3.7019917964935303,3.5864460468292236,0.11554557830095291,36.4452,2,0.14086808549002372,0,7,1,0,0,0
139,3,C,unimanual,3.0,7.0,0.19187813997268677,4.0807623863220215,3.6723368167877197,0.4084252715110779,19.4722,1,0.1638144746469798,0,0,0,1,0,0
139,3,D,bimanual,0.0,0.0,0.23400752246379852,3.7958052158355713,3.6006245613098145,0.19518086314201355,35.137,2,0.14641116941529236,0,5,0,0,0,0
139,3,D,unimanual,2.0,6.0,0.19534282386302948,4.02866792678833,3.6666059494018555,0.3620617687702179,20.9747,1,0.15015766554882629,0,0,0,1,0,0
140,0,A,bimanual,2.0,6.0,0.307384729385376,3.6341300010681152,3.0471229553222656,0.5870069861412048,73.4132,2,0.15051524103647532,1,18,1,0,0,6
140,0,A,unimanual,0.0,0.0,0.29919859766960144,4.110021591186523,3.0599982738494873,1.050023078918457,46.7297,1,0.17408106955409136,0,0,0,5,0,0
140,0,B,bimanual,0.0,4.0,0.31468743085861206,3.6033213138580322,3.048855781555176,0.5544652342796326,53.7218,2,0.18932760301788198,1,8,0,0,0,0
140,0,B,unimanual,1.0,1.0,0.3044721186161041,3.864175796508789,3.0495591163635254,0.8146162629127502,35.775,1,0.14265335235378032,0,0,0,4,0,0
140,0,C,bimanual,1.0,5.0,0.28866755962371826,3.6661603450775146,3.073997974395752,0.5921622514724731,44.0328,2,0.2044673851802039,1,10,0,0,0,1
140,0,C,unimanual,3.0,3.0,0.277958482503891,3.7645578384399414,3.0901565551757812,0.6744012236595154,31.8116,1,0.09725639703951527,0,0,0,3,0,0
140,0,D,bimanual,3.0,7.0,0.23632197082042694,3.542541027069092,3.168081760406494,0.37445905804634094,36.6417,2,0.24741383813087092,1,9,0,0,0,1
140,0,D,unimanual,2.0,2.0,0.26329270005226135,3.8308563232421875,3.116630792617798,0.7142251133918762,28.9455,1,0.17718056116627334,0,0,0,1,0,0
141,1,A,bimanual,3.0,7.0,0.2271781712770462,4.1746826171875,3.345510721206665,0.829171895980835,43.7654,1,0.2562686814044456,0,10,8,0,0,0
141,1,A,unimanual,2.0,2.0,0.23757638037204742,4.223016262054443,3.3358187675476074,0.8871973156929016,50.4159,2,0.2182444417108777,0,0,0,5,3,0
141,1,B,bimanual,2.0,6.0,0.23241981863975525,4.087064266204834,3.3360421657562256,0.7510218620300293,27.323,1,0.15126819472754707,0,7,2,0,0,0
141,1,B,unimanual,0.0,0.0,0.2594813406467438,4.114442825317383,3.3081767559051514,0.806266188621521,54.9665,2,0.12971778968298825,0,0,0,6,2,0
141,1,C,bimanual,0.0,4.0,0.1919182538986206,4.417303085327148,3.4187872409820557,0.9985158443450928,32.9916,1,0.09311391556430136,1,7,3,0,0,0
141,1,C,unimanual,1.0,1.0,0.2041744887828827,4.455827236175537,3.3934619426727295,1.0623654127120972,28.479,2,0.21702173834412414,0,0,0,1,0,0
141,1,D,bimanual,1.0,5.0,0.20667217671871185,4.394155025482178,3.3948581218719482,0.9992970824241638,22.6616,1,0.32076249828162945,0,5,0,0,0,0
141,1,D,unimanual,3.0,3.0,0.21538589894771576,4.529771327972412,3.37418270111084,1.1555882692337036,29.628,2,0.13927528107492662,0,0,0,2,0,0
142,2,A,bimanual,3.0,3.0,0.29596301913261414,4.338515758514404,3.932948350906372,0.405567467212677,89.0848,1,0.17037594019122995,2,7,0,0,0,2
142,2,A,unimanual,1.0,5.0,0.22528287768363953,4.594705581665039,4.0508270263671875,0.5438783764839172,31.3677,2,0.22885689251572575,2,0,0,1,0,0
142,2,B,bimanual,2.0,2.0,0.3193778991699219,4.1227192878723145,3.8871402740478516,0.23557864129543304,74.7522,1,0.12213674158172509,2,9,0,0,0,4
142,2,B,unimanual,3.0,7.0,0.26168861985206604,4.225238800048828,3.983081102371216,0.24215759336948395,34.713,2,0.14694256602864206,1,0,0,3,0,0
142,2,C,bimanual,0.0,0.0,0.2879156768321991,4.414107322692871,3.938159942626953,0.4759473204612732,34.3916,1,0.20905569542377084,1,5,0,0,0,0
142,2,C,unimanual,2.0,6.0,0.24827903509140015,4.4848504066467285,4.018925666809082,0.4659247398376465,23.4802,2,0.17042380138810187,1,0,0,1,0,0
142,2,D,bimanual,1.0,1.0,0.27782735228538513,4.271612167358398,3.957568645477295,0.3140431046485901,33.8441,1,0.21315598755169035,1,5,0,0,0,0
142,2,D,unimanual,0.0,4.0,0.19600823521614075,4.549980640411377,4.118524074554443,0.43145641684532166,20.9297,2,0.1999860009799314,1,0,0,1,0,0
143,3,A,bimanual,1.0,1.0,0.3368421494960785,3.8682587146759033,3.0681512355804443,0.8001075983047485,113.2196,2,0.1678520852087859,0,8,14,0,0,0
143,3,A,unimanual,0.0,4.0,0.27813488245010376,4.266597270965576,3.151503801345825,1.1150938272476196,65.4048,1,0.10705835751067906,1,0,0,5,7,0
143,3,B,bimanual,3.0,3.0,0.3170487880706787,4.1167120933532715,3.0853800773620605,1.031332015991211,56.731700000000004,2,0.15916836298875742,1,6,2,0,0,0
143,3,B,unimanual,1.0,5.0,0.29194316267967224,4.174417495727539,3.1293675899505615,1.0450501441955566,25.3629,1,0.27626380825713054,1,0,0,5,0,0
143,3,C,bimanual,2.0,2.0,0.2726333737373352,4.105012893676758,3.1643941402435303,0.9406190514564514,65.6757,2,0.19801588087364605,1,8,10,0,0,0
143,3,C,unimanual,3.0,7.0,0.22582446038722992,4.167044639587402,3.2601377964019775,0.9069066643714905,17.3462,1,0.28851702250432776,1,0,0,1,0,0
143,3,D,bimanual,0.0,0.0,0.21185915172100067,4.035114765167236,3.3059139251708984,0.7292007803916931,63.364,2,0.17366373648580377,0,5,12,0,0,0
143,3,D,unimanual,2.0,6.0,0.24579600989818573,4.194414138793945,3.210848331451416,0.983566164970398,18.2713,1,0.228375677990294,1,0,0,1,0,0
145,1,A,bimanual,3.0,7.0,0.2885252833366394,3.5539116859436035,3.0278866291046143,0.5260249376296997,34.8763,1,0.22955984768704107,1,8,0,0,0,0
145,1,A,unimanual,2.0,2.0,0.28422388434410095,4.044801235198975,3.0200250148773193,1.0247763395309448,29.8882,2,0.2758810952479481,1,0,0,1,0,0
145,1,B,bimanual,2.0,6.0,0.3179311752319336,3.481334924697876,2.9829206466674805,0.4984143078327179,36.9393,1,0.13542648508683547,1,7,0,0,0,0
145,1,B,unimanual,0.0,0.0,0.2836526930332184,4.088520050048828,3.0189099311828613,1.0696098804473877,43.4269,2,0.23503088305803382,0,0,0,5,0,0
145,1,C,bimanual,0.0,4.0,0.24387520551681519,3.5852038860321045,3.123774528503418,0.4614294171333313,55.4595,1,0.18133845916711247,1,7,5,0,0,0
145,1,C,unimanual,1.0,1.0,0.24670399725437164,3.9086766242980957,3.1022391319274902,0.806437075138092,18.0587,2,0.22377121630844626,1,0,0,5,0,0
145,1,D,bimanual,1.0,5.0,0.2665630578994751,3.518625497817993,3.061892509460449,0.4567328989505768,20.5913,1,0.24304171568007932,0,5,0,0,0,0
145,1,D,unimanual,3.0,3.0,0.25123506784439087,3.9877660274505615,3.0918843746185303,0.8958818912506104,24.7579,2,0.2901879174042276,0,0,0,6,0,0
146,2,A,bimanual,3.0,3.0,0.2615410387516022,3.54120135307312,3.1517841815948486,0.38941729068756104,126.8075,1,0.15894624994138856,1,29,2,0,0,0
146,2,A,unimanual,1.0,5.0,0.249848410487175,3.8010456562042236,3.1682772636413574,0.6327682137489319,138.476,2,0.1090550597185507,1,0,0,10,6,0
146,2,B,bimanual,2.0,2.0,0.3212209641933441,3.410853624343872,3.056251049041748,0.3546026349067688,195.8486,1,0.15388513808113438,0,40,10,0,0,0
146,2,B,unimanual,3.0,7.0,0.32045507431030273,3.5504088401794434,3.0539441108703613,0.4964645504951477,86.0722,2,0.12899700140606732,1,0,0,7,7,0
146,2,C,bimanual,0.0,0.0,0.2385566085577011,3.6637980937957764,3.20320463180542,0.4605932831764221,371.0581,1,0.1324821311345986,1,33,38,0,0,2
146,2,C,unimanual,2.0,6.0,0.26601484417915344,3.7771146297454834,3.1352803707122803,0.6418342590332031,76.3623,2,0.15899304405432263,0,0,0,3,2,0
146,2,D,bimanual,1.0,1.0,0.2481623888015747,3.5102012157440186,3.172342300415039,0.3378591239452362,237.4978,1,0.15613066026390301,1,50,13,0,0,0
146,2,D,unimanual,0.0,4.0,0.21608492732048035,3.8159735202789307,3.2332677841186523,0.5827058553695679,73.7922,2,0.13733622654983932,0,0,0,4,2,0
147,3,A,bimanual,1.0,1.0,0.2975948452949524,3.735360860824585,3.1170146465301514,0.6183459758758545,77.039,2,0.11684851758180693,0,8,1,0,0,0
147,3,A,unimanual,0.0,4.0,0.2678646147251129,3.8050408363342285,3.1777141094207764,0.6273266673088074,67.1358,1,0.25742169459187303,0,0,0,1,0,0
147,3,B,bimanual,3.0,3.0,0.30084723234176636,3.548388957977295,3.110626220703125,0.4377618730068207,63.9914,2,0.20321200013755888,0,10,1,0,0,0
147,3,B,unimanual,1.0,5.0,0.27261731028556824,3.7996153831481934,3.172402858734131,0.6272129416465759,36.9783,1,0.18948365703458075,0,0,0,1,0,0
147,3,C,bimanual,2.0,2.0,0.26628410816192627,3.7593109607696533,3.1844542026519775,0.5748562812805176,61.2768,2,0.21219743502269697,0,10,1,0,0,1
147,3,C,unimanual,3.0,7.0,0.19185057282447815,3.9083003997802734,3.381457805633545,0.5268425941467285,25.5381,1,0.31340716683838765,0,0,0,1,0,0
147,3,D,bimanual,0.0,0.0,0.29972752928733826,4.154525279998779,3.1100988388061523,1.044426679611206,83.0131,2,0.20532045692256037,0,14,0,0,0,0
147,3,D,unimanual,2.0,6.0,0.22835680842399597,3.92964768409729,3.275287389755249,0.6543604135513306,23.113,1,0.21640993235025516,0,0,0,1,0,0
149,1,A,bimanual,3.0,7.0,0.2388392984867096,4.4877824783325195,3.8328986167907715,0.6548839211463928,64.4819,1,0.12410354579343275,2,8,20,0,0,0
149,1,A,unimanual,2.0,2.0,0.22685116529464722,5.01157808303833,3.8634033203125,1.1481752395629883,37.6967,2,0.10613795811796173,0,0,0,11,0,0
149,1,B,bimanual,2.0,6.0,0.2718265950679779,4.31716775894165,3.784639835357666,0.53252774477005,46.6628,1,0.10718550166030343,1,7,18,0,0,0
149,1,B,unimanual,0.0,0.0,0.24969561398029327,4.652034282684326,3.8245084285736084,0.8275256752967834,65.5253,2,0.19845116498466583,0,0,0,14,2,0
149,1,C,bimanual,0.0,4.0,0.220623180270195,4.321614742279053,3.87980318069458,0.4418115019798279,52.7326,1,0.132765602329088,2,7,4,0,0,0
149,1,C,unimanual,1.0,1.0,0.214750275015831,5.127246379852295,3.905447006225586,1.2217992544174194,46.5846,2,0.15033105044895295,0,0,0,13,0,0
149,1,D,bimanual,1.0,5.0,0.20647768676280975,4.906978607177734,3.9214019775390625,0.9855771064758301,19.4902,1,0.25676709683714294,0,5,5,0,0,0
149,1,D,unimanual,3.0,3.0,0.20379091799259186,4.998725891113281,3.9073188304901123,1.0914071798324585,16.5329,2,0.1817190623296384,0,0,0,5,0,0
150,2,A,bimanual,3.0,3.0,0.259653240442276,3.5533618927001953,2.915421724319458,0.637939989566803,66.89,1,0.10486655730582835,0,15,1,0,0,5
150,2,A,unimanual,1.0,5.0,0.26229289174079895,3.63175630569458,2.915196657180786,0.7165592908859253,23.3292,2,0.13370175594972813,0,0,0,1,0,0
150,2,B,bimanual,2.0,2.0,0.30869340896606445,3.365131139755249,2.8532707691192627,0.5118604302406311,37.8835,1,0.07953234978327435,0,7,0,0,0,0
150,2,B,unimanual,3.0,7.0,0.2923116385936737,3.517549991607666,2.8829119205474854,0.634637713432312,22.7181,2,0.18381677144222638,0,0,0,3,0,0
150,2,C,bimanual,0.0,0.0,0.2585875689983368,3.537424325942993,2.9211063385009766,0.6163179874420166,58.2785,1,0.13922171580323098,0,8,9,0,0,0
150,2,C,unimanual,2.0,6.0,0.19878965616226196,3.7465193271636963,3.033885955810547,0.7126334309577942,17.8667,2,0.22406202036723766,0,0,0,1,0,0
150,2,D,bimanual,1.0,1.0,0.24872736632823944,3.382774829864502,2.9359333515167236,0.44684165716171265,24.3601,1,0.12906889697720642,0,6,0,0,0,0
150,2,D,unimanual,0.0,4.0,0.2207123339176178,3.723165988922119,2.9859020709991455,0.7372641563415527,14.0163,2,0.14413064001210696,0,0,0,2,0,0
151,3,A,bimanual,1.0,1.0,0.3114416301250458,2.7733981609344482,2.7805118560791016,-0.007113912142813206,99.5586,2,0.18245918489400137,0,6,3,0,0,0
151,3,A,unimanual,0.0,4.0,0.22837089002132416,3.1140968799591064,2.861616849899292,0.2524798810482025,130.9682,1,0.10758348286156696,1,0,0,12,3,0
151,3,B,bimanual,3.0,3.0,0.3146854639053345,2.8270206451416016,2.778064489364624,0.04895646125078201,84.2034,2,0.0960206636468168,0,6,5,0,0,0
151,3,B,unimanual,1.0,5.0,0.2574059069156647,2.9371256828308105,2.8309338092803955,0.10619185119867325,45.0204,1,0.18140425030158455,0,0,0,5,0,0
151,3,C,bimanual,2.0,2.0,0.260125070810318,2.7564802169799805,2.8308334350585938,-0.0743536725640297,120.2266,2,0.1592875987897496,2,8,15,0,0,0
151,3,C,unimanual,3.0,7.0,0.18723072111606598,3.1742746829986572,2.9094038009643555,0.2648707926273346,65.4156,1,0.201508211459617,0,0,0,5,4,0
151,3,D,bimanual,0.0,0.0,0.2760380506515503,2.8773889541625977,2.8159689903259277,0.06141992285847664,112.3962,2,0.17018074987012521,0,5,6,0,0,0
151,3,D,unimanual,2.0,6.0,0.21927732229232788,3.1055972576141357,2.87262225151062,0.23297521471977234,27.7862,1,0.11194322239759995,0,0,0,5,0,0
